2016-08-17 04:00:00,14.3,0
2016-08-17 05:00:00,15,0
2016-08-17 06:00:00,16.2,0
2016-08-17 07:00:00,17.8,0
2016-08-17 08:00:00,19.7,0
2016-08-17 09:00:00,21.7,0
2016-08-17 10:00:00,23.6,0
2016-08-17 11:00:00,25.2,0
2016-08-17 12:00:00,26.4,0
2016-08-17 13:00:00,27,0
2016-08-17 14:00:00,27,0
2016-08-17 15:00:00,26.5,0
2016-08-17 16:00:00,25.5,0
2016-08-17 17:00:00,24.1,0
2016-08-17 18:00:00,22.6,0
2016-08-17 19:00:00,20.9,0
2016-08-17 20:00:00,19.4,0
2016-08-17 21:00:00,18,0
2016-08-18 22:00:00,18,0
2016-08-18 23:00:00,17.1,0
2016-08-19 00:00:00,16.4,0
2016-08-19 01:00:00,15.7,0
2016-08-19 02:00:00,15.2,0
2016-08-19 03:00:00,15,0
2016-08-19 04:00:00,15.1,0
2016-08-19 05:00:00,15.7,0
2016-08-19 06:00:00,16.6,0
2016-08-19 07:00:00,17.8,0
2016-08-19 08:00:00,19.3,0
2016-08-19 09:00:00,21,0
2016-08-19 10:00:00,22.6,0
2016-08-19 11:00:00,24,0
2016-08-19 12:00:00,25.1,0
2016-08-19 13:00:00,25.8,0
2016-08-19 14:00:00,26,0
2016-08-19 15:00:00,25.8,0
2016-08-19 16:00:00,25.2,0
2016-08-19 17:00:00,24.2,0
2016-08-19 18:00:00,23.1,0
2016-08-19 19:00:00,21.8,0
2016-08-19 20:00:00,20.5,0
2016-08-19 21:00:00,19.3,0
2016-08-20 22:00:00,15.5,0
2016-08-20 23:00:00,15.3,0
2016-08-21 00:00:00,15.5,0
2016-08-21 01:00:00,16.2,0
2016-08-21 02:00:00,16.5,0
2016-08-21 03:00:00,16.8,0
2016-08-21 04:00:00,17,0
2016-08-21 05:00:00,17.2,0
2016-08-21 06:00:00,17.5,0
2016-08-21 07:00:00,17.9,0
2016-08-21 08:00:00,18.4,0
2016-08-21 09:00:00,19,0
2016-08-21 10:00:00,19.6,0
2016-08-21 11:00:00,20.2,0
2016-08-21 12:00:00,20.6,0
2016-08-21 13:00:00,20.9,0
2016-08-21 14:00:00,21,0
2016-08-21 15:00:00,20.8,0
2016-08-21 16:00:00,20.5,0
2016-08-21 17:00:00,19.9,0
2016-08-21 18:00:00,19.3,0
2016-08-21 19:00:00,18.5,0
2016-08-21 20:00:00,17.7,0
2016-08-21 21:00:00,16.9,0
2016-08-23 22:00:00,15.7,0
2016-08-23 23:00:00,14.7,0
2016-08-24 00:00:00,14,0
2016-08-24 01:00:00,13.4,0
2016-08-24 02:00:00,13.1,0
2016-08-24 03:00:00,13,0
2016-08-24 04:00:00,13.3,0
2016-08-24 05:00:00,14,0
2016-08-24 06:00:00,15.2,0
2016-08-24 07:00:00,16.8,0
2016-08-24 08:00:00,18.7,0
2016-08-24 09:00:00,20.9,0
2016-08-24 10:00:00,23,0
2016-08-24 11:00:00,25,0
2016-08-24 12:00:00,26.6,0
2016-08-24 13:00:00,27.6,0
2016-08-24 14:00:00,28,0
2016-08-24 15:00:00,27.8,0
2016-08-24 16:00:00,27,0
2016-08-24 17:00:00,25.8,0
2016-08-24 18:00:00,24.3,0
2016-08-24 19:00:00,22.7,0
2016-08-24 20:00:00,21.2,0
2016-08-24 21:00:00,19.7,0
2016-08-25 22:00:00,21,0
2016-08-25 23:00:00,19.8,0
2016-08-26 00:00:00,18.6,0
2016-08-26 01:00:00,17.5,0
2016-08-26 02:00:00,16.6,0
2016-08-26 03:00:00,16.1,0
2016-08-26 04:00:00,16,0
2016-08-26 05:00:00,16.4,0
2016-08-26 06:00:00,17.4,0
2016-08-26 07:00:00,18.9,0
2016-08-26 08:00:00,20.7,0
2016-08-26 09:00:00,22.8,0
2016-08-26 10:00:00,24.8,0
2016-08-26 11:00:00,26.6,0
2016-08-26 12:00:00,27.9,0
2016-08-26 13:00:00,28.8,0
2016-08-26 14:00:00,29,0
2016-08-26 15:00:00,28.6,0
2016-08-26 16:00:00,27.8,0
2016-08-26 17:00:00,26.5,0
2016-08-26 18:00:00,25,0
2016-08-26 19:00:00,23.4,0
2016-08-26 20:00:00,21.9,0
2016-08-26 21:00:00,20.4,0
2016-08-27 22:00:00,20.8,0
2016-08-27 23:00:00,19.7,0
2016-08-28 00:00:00,18.7,0
2016-08-28 01:00:00,18.1,0
2016-08-28 02:00:00,17.5,0
2016-08-28 03:00:00,17.2,0
2016-08-28 04:00:00,17.2,0
2016-08-28 05:00:00,17.7,0
2016-08-28 06:00:00,18.6,0
2016-08-28 07:00:00,19.9,0
2016-08-28 08:00:00,21.5,0
2016-08-28 09:00:00,23.3,0
2016-08-28 10:00:00,24.9,0
2016-08-28 11:00:00,26.4,0
2016-08-28 12:00:00,27.4,0
2016-08-28 13:00:00,28,0
2016-08-28 14:00:00,28,0
2016-08-28 15:00:00,27.5,0
2016-08-28 16:00:00,26.6,0
2016-08-28 17:00:00,25.3,0
2016-08-28 18:00:00,23.8,0
2016-08-28 19:00:00,22.3,0
2016-08-28 20:00:00,20.9,0
2016-08-28 21:00:00,19.6,0
2016-08-29 22:00:00,17.6,0
2016-08-29 23:00:00,16.8,0
2016-08-30 00:00:00,16,0
2016-08-30 01:00:00,15.3,0
2016-08-30 02:00:00,14.7,0
2016-08-30 03:00:00,14.3,0
2016-08-30 04:00:00,14.2,0
2016-08-30 05:00:00,14.5,0
2016-08-30 06:00:00,15.1,0
2016-08-30 07:00:00,16.1,0
2016-08-30 08:00:00,17.3,0
2016-08-30 09:00:00,18.7,0
2016-08-30 10:00:00,20,0
2016-08-30 11:00:00,21.3,0
2016-08-30 12:00:00,22.2,0
2016-08-30 13:00:00,22.8,0
2016-08-30 14:00:00,23,0
2016-08-30 15:00:00,22.7,0
2016-08-30 16:00:00,22,0
2016-08-30 17:00:00,20.9,0
2016-08-30 18:00:00,19.7,0
2016-08-30 19:00:00,18.3,0
2016-08-30 20:00:00,16.9,0
2016-08-30 21:00:00,15.7,0
2016-08-30 22:00:00,18.3,0
2016-08-30 23:00:00,17.2,0
2016-08-31 00:00:00,16,0
2016-08-31 01:00:00,14.7,0
2016-08-31 02:00:00,13.8,0
2016-08-31 03:00:00,13.2,0
2016-08-31 04:00:00,13,0
2016-08-31 05:00:00,13.3,0
2016-08-31 06:00:00,14,0
2016-08-31 07:00:00,15.1,0
2016-08-31 08:00:00,16.5,0
2016-08-31 09:00:00,18.2,0
2016-08-31 10:00:00,19.9,0
2016-08-31 11:00:00,21.4,0
2016-08-31 12:00:00,22.7,0
2016-08-31 13:00:00,23.6,0
2016-08-31 14:00:00,24,0
2016-08-31 15:00:00,23.9,0
2016-08-31 16:00:00,23.4,0
2016-08-31 17:00:00,22.5,0
2016-08-31 18:00:00,21.4,0
2016-08-31 19:00:00,20.3,0
2016-08-31 20:00:00,19.2,0
2016-08-31 21:00:00,18.1,0
2016-08-31 22:00:00,18.1,0
2016-08-31 23:00:00,17.1,0
2016-09-01 00:00:00,16.1,0
2016-09-01 01:00:00,15,0
2016-09-01 02:00:00,14.4,0
2016-09-01 03:00:00,14,0
2016-09-01 04:00:00,14.1,0
2016-09-01 05:00:00,14.7,0
2016-09-01 06:00:00,15.7,0
2016-09-01 07:00:00,17.2,0
2016-09-01 08:00:00,18.9,0
2016-09-01 09:00:00,20.8,0
2016-09-01 10:00:00,22.6,0
2016-09-01 11:00:00,24.1,0
2016-09-01 12:00:00,25.2,0
2016-09-01 13:00:00,25.9,0
2016-09-01 14:00:00,26,0
2016-09-01 15:00:00,25.6,0
2016-09-01 16:00:00,24.8,0
2016-09-01 17:00:00,23.7,0
2016-09-01 18:00:00,22.4,0
2016-09-01 19:00:00,21,0
2016-09-01 20:00:00,19.7,0
2016-09-01 21:00:00,18.5,0
2016-09-02 22:00:00,19.6,0
2016-09-02 23:00:00,18.5,0
2016-09-03 00:00:00,17.5,0
2016-09-03 01:00:00,16.4,0
2016-09-03 02:00:00,15.6,0
2016-09-03 03:00:00,15.1,0
2016-09-03 04:00:00,15,0
2016-09-03 05:00:00,15.4,0
2016-09-03 06:00:00,16.3,0
2016-09-03 07:00:00,17.6,0
2016-09-03 08:00:00,19.2,0
2016-09-03 09:00:00,20.9,0
2016-09-03 10:00:00,22.7,0
2016-09-03 11:00:00,24.2,0
2016-09-03 12:00:00,25.3,0
2016-09-03 13:00:00,25.9,0
2016-09-03 14:00:00,26,0
2016-09-03 15:00:00,25.5,0
2016-09-03 16:00:00,24.6,0
2016-09-03 17:00:00,23.4,0
2016-09-03 18:00:00,22,0
2016-09-03 19:00:00,20.6,0
2016-09-03 20:00:00,19.4,0
2016-09-03 21:00:00,18.3,0
2016-09-03 22:00:00,16.9,0
2016-09-03 23:00:00,15.8,0
2016-09-04 00:00:00,14.9,0
2016-09-04 01:00:00,14.2,0
2016-09-04 02:00:00,13.5,0
2016-09-04 03:00:00,13.1,0
2016-09-04 04:00:00,13,0
2016-09-04 05:00:00,13.4,0
2016-09-04 06:00:00,14.2,0
2016-09-04 07:00:00,15.6,0
2016-09-04 08:00:00,17.2,0
2016-09-04 09:00:00,19.1,0
2016-09-04 10:00:00,20.9,0
2016-09-04 11:00:00,22.4,0
2016-09-04 12:00:00,23.5,0
2016-09-04 13:00:00,24,0
2016-09-04 14:00:00,23.9,0
2016-09-04 15:00:00,23.2,0
2016-09-04 16:00:00,22,0
2016-09-04 17:00:00,20.6,0
2016-09-04 18:00:00,19.1,0
2016-09-04 19:00:00,17.6,0
2016-09-04 20:00:00,16.3,0
2016-09-04 21:00:00,15.3,0
2016-09-04 22:00:00,16,0
2016-09-04 23:00:00,15.6,0
2016-09-05 00:00:00,15.4,0
2016-09-05 01:00:00,15.7,0
2016-09-05 02:00:00,15.6,0
2016-09-05 03:00:00,15.5,0
2016-09-05 04:00:00,15.6,0
2016-09-05 05:00:00,15.9,0
2016-09-05 06:00:00,16.6,0
2016-09-05 07:00:00,17.6,0
2016-09-05 08:00:00,18.9,0
2016-09-05 09:00:00,20.3,0
2016-09-05 10:00:00,21.9,0
2016-09-05 11:00:00,23.2,0
2016-09-05 12:00:00,24.3,0
2016-09-05 13:00:00,24.9,0
2016-09-05 14:00:00,25,0
2016-09-05 15:00:00,24.5,0
2016-09-05 16:00:00,23.4,0
2016-09-05 17:00:00,22.1,0
2016-09-05 18:00:00,20.5,0
2016-09-05 19:00:00,19.1,0
2016-09-05 20:00:00,17.7,0
